LeadID,RepID,LeadSource,Industry,CompanySize,DateCreated,IsConverted
24186,17,Cold Call,Tech,Mid-Market,2025-09-12,0
24187,7,Paid Social,Finance,Mid-Market,2025-09-07,0
24188,6,Paid Social,Retail,SMB,2025-12-03,0
24189,5,Webinar,Healthcare,Enterprise,2025-10-17,0
24190,17,Organic Search,Retail,Mid-Market,2025-05-27,0
24191,8,Webinar,Manufacturing,Mid-Market,2025-07-05,0
24192,1,Organic Search,Healthcare,Mid-Market,2025-06-21,1
24193,16,Cold Call,Retail,Mid-Market,2025-06-08,0
24194,17,Paid Social,Tech,SMB,2025-06-14,0
24195,3,Referral,Healthcare,SMB,2025-06-07,1
24196,13,Organic Search,Tech,SMB,2025-01-11,0
24197,8,Cold Call,Healthcare,SMB,2025-03-09,0
24198,16,Webinar,Healthcare,SMB,2025-05-24,1
24199,7,Paid Social,Finance,Enterprise,2025-08-21,0
24200,15,Organic Search,Retail,SMB,2025-12-29,0
24201,2,Organic Search,Retail,SMB,2025-07-19,0
24202,2,Cold Call,Finance,SMB,2025-12-07,0
24203,10,Organic Search,Manufacturing,Mid-Market,2025-05-18,0
24204,5,Organic Search,Finance,SMB,2025-06-19,0
24205,4,Paid Social,Retail,SMB,2025-01-26,0
24206,15,Organic Search,Manufacturing,SMB,2025-10-18,0
24207,13,Organic Search,Retail,SMB,2025-10-31,0
24208,17,Paid Social,Manufacturing,Mid-Market,2025-10-09,0
24209,1,Organic Search,Healthcare,Mid-Market,2025-02-07,1
24210,18,Organic Search,Tech,Mid-Market,2025-07-11,1
24211,15,Cold Call,Finance,SMB,2025-05-11,0
24212,14,Organic Search,Manufacturing,Mid-Market,2025-08-24,1
24213,9,Organic Search,Retail,SMB,2025-02-11,0
24214,12,Referral,Healthcare,SMB,2025-08-08,0
24215,5,Cold Call,Manufacturing,Enterprise,2025-04-10,0
24216,2,Organic Search,Retail,Enterprise,2025-09-06,0
24217,7,Cold Call,Healthcare,SMB,2025-10-07,0
24218,9,Webinar,Retail,Mid-Market,2025-05-22,0
24219,18,Webinar,Finance,Enterprise,2025-12-31,1
24220,4,Cold Call,Retail,Mid-Market,2025-11-02,0
24221,2,Organic Search,Tech,Mid-Market,2025-09-25,0
24222,1,Paid Social,Finance,SMB,2025-04-19,0
24223,12,Organic Search,Healthcare,Mid-Market,2025-05-22,0
24224,13,Paid Social,Tech,SMB,2025-10-08,0
24225,14,Webinar,Healthcare,Enterprise,2025-10-11,0
24226,5,Paid Social,Tech,Mid-Market,2025-11-03,0
24227,3,Cold Call,Finance,SMB,2025-10-23,0
24228,4,Organic Search,Manufacturing,SMB,2025-09-28,0
24229,17,Organic Search,Retail,Enterprise,2025-04-05,0
24230,19,Webinar,Retail,Enterprise,2025-03-02,1
24231,11,Paid Social,Finance,SMB,2025-05-13,0
24232,8,Organic Search,Retail,SMB,2025-09-29,0
24233,12,Cold Call,Tech,Enterprise,2025-06-25,0
24234,18,Referral,Retail,Mid-Market,2025-12-26,1
24235,18,Organic Search,Retail,SMB,2025-07-16,0
24236,9,Cold Call,Healthcare,Enterprise,2025-05-05,0
24237,5,Paid Social,Tech,SMB,2025-08-03,0
24238,17,Paid Social,Tech,Mid-Market,2025-11-19,1
24239,13,Organic Search,Finance,SMB,2025-07-05,0
24240,6,Cold Call,Finance,SMB,2025-02-03,0
24241,14,Organic Search,Tech,Mid-Market,2025-09-20,0
24242,15,Webinar,Tech,Enterprise,2025-07-09,0
24243,14,Cold Call,Finance,SMB,2025-09-16,0
24244,4,Webinar,Healthcare,SMB,2025-04-07,0
24245,18,Cold Call,Retail,Mid-Market,2025-09-20,0
24246,1,Organic Search,Tech,SMB,2025-01-03,0
24247,12,Paid Social,Finance,Mid-Market,2025-01-15,0
24248,9,Referral,Manufacturing,Mid-Market,2025-04-27,0
24249,10,Paid Social,Finance,SMB,2025-04-14,0
24250,18,Cold Call,Finance,SMB,2025-10-21,0
24251,17,Organic Search,Healthcare,SMB,2025-12-15,0
24252,19,Webinar,Finance,Mid-Market,2025-05-03,1
24253,4,Webinar,Manufacturing,Mid-Market,2025-09-12,0
24254,16,Paid Social,Healthcare,Mid-Market,2025-12-31,0
24255,7,Webinar,Finance,Mid-Market,2025-03-08,0
24256,9,Organic Search,Finance,Mid-Market,2025-04-20,0
24257,8,Organic Search,Healthcare,Mid-Market,2025-02-24,0
24258,7,Paid Social,Finance,SMB,2025-03-31,0
24259,10,Paid Social,Retail,Mid-Market,2025-09-03,0
24260,8,Cold Call,Manufacturing,SMB,2025-08-04,0
24261,17,Cold Call,Healthcare,SMB,2025-11-26,0
24262,12,Organic Search,Finance,Mid-Market,2025-10-21,1
24263,14,Organic Search,Retail,Mid-Market,2025-01-18,0
24264,12,Organic Search,Finance,SMB,2025-10-06,1
24265,2,Webinar,Finance,Enterprise,2025-01-06,0
24266,12,Cold Call,Retail,Enterprise,2025-05-13,0
24267,14,Webinar,Tech,Mid-Market,2025-05-31,1
24268,7,Cold Call,Retail,Mid-Market,2025-02-13,0
24269,13,Organic Search,Healthcare,Mid-Market,2025-09-15,0
24270,4,Cold Call,Healthcare,SMB,2025-10-23,0
24271,1,Cold Call,Tech,Mid-Market,2025-05-10,0
24272,17,Paid Social,Healthcare,Enterprise,2025-01-14,0
24273,3,Paid Social,Tech,SMB,2025-06-21,0
24274,17,Referral,Retail,SMB,2025-04-21,0
24275,8,Cold Call,Finance,SMB,2025-03-14,0
24276,3,Organic Search,Finance,Mid-Market,2025-08-20,0
24277,10,Webinar,Tech,SMB,2025-01-04,0
24278,2,Cold Call,Finance,SMB,2025-05-13,0
24279,4,Cold Call,Tech,SMB,2025-03-23,0
24280,14,Referral,Healthcare,SMB,2025-01-12,0
24281,11,Organic Search,Healthcare,Mid-Market,2025-07-30,0
24282,14,Webinar,Manufacturing,SMB,2025-01-30,0
24283,13,Organic Search,Manufacturing,Enterprise,2025-04-21,0
24284,4,Organic Search,Healthcare,SMB,2025-04-04,0
24285,2,Webinar,Healthcare,Enterprise,2025-12-25,0
24286,2,Paid Social,Healthcare,SMB,2025-05-18,0
24287,11,Webinar,Manufacturing,Mid-Market,2025-07-11,0
24288,5,Paid Social,Retail,SMB,2025-07-12,0
24289,9,Cold Call,Finance,Enterprise,2025-08-26,0
24290,20,Organic Search,Finance,Enterprise,2025-10-13,0
24291,17,Referral,Manufacturing,SMB,2025-08-12,0
24292,12,Organic Search,Finance,SMB,2025-06-22,0
24293,18,Webinar,Tech,SMB,2025-06-20,0
24294,3,Paid Social,Manufacturing,SMB,2025-11-05,0
24295,5,Paid Social,Healthcare,SMB,2025-05-25,0
24296,20,Organic Search,Retail,Mid-Market,2025-07-13,0
24297,14,Webinar,Tech,Enterprise,2025-02-24,0
24298,16,Webinar,Tech,Enterprise,2025-12-05,1
24299,19,Paid Social,Manufacturing,SMB,2025-03-06,0
24300,9,Webinar,Healthcare,Mid-Market,2025-10-31,0
24301,17,Webinar,Healthcare,SMB,2025-05-14,0
24302,7,Cold Call,Tech,Enterprise,2025-10-20,0
24303,10,Organic Search,Healthcare,Mid-Market,2025-09-27,1
24304,4,Paid Social,Healthcare,SMB,2025-03-08,0
24305,10,Paid Social,Healthcare,SMB,2025-04-08,0
24306,3,Paid Social,Finance,SMB,2025-05-18,0
24307,9,Webinar,Retail,Enterprise,2025-06-21,0
24308,13,Organic Search,Manufacturing,SMB,2025-09-28,0
24309,1,Webinar,Manufacturing,SMB,2025-09-23,0
24310,15,Webinar,Finance,SMB,2025-02-11,0
24311,15,Webinar,Finance,SMB,2025-05-29,0
24312,11,Cold Call,Manufacturing,Enterprise,2025-01-09,0
24313,10,Cold Call,Manufacturing,SMB,2025-12-05,0
24314,7,Webinar,Healthcare,Enterprise,2025-01-10,0
24315,1,Organic Search,Finance,SMB,2025-03-07,0
24316,7,Referral,Finance,Mid-Market,2025-07-23,1
24317,5,Cold Call,Retail,SMB,2025-09-21,0
24318,16,Paid Social,Tech,Enterprise,2025-06-24,0
24319,8,Webinar,Retail,SMB,2025-01-01,0
24320,2,Organic Search,Healthcare,SMB,2025-09-20,0
24321,8,Webinar,Healthcare,Mid-Market,2025-10-01,0
24322,14,Referral,Healthcare,SMB,2025-09-27,0
24323,4,Cold Call,Retail,SMB,2025-07-19,0
24324,15,Cold Call,Tech,SMB,2025-11-07,0
24325,7,Organic Search,Tech,Mid-Market,2025-06-17,0
24326,20,Cold Call,Healthcare,SMB,2025-06-26,0
24327,8,Referral,Healthcare,Mid-Market,2025-02-06,0
24328,11,Organic Search,Tech,SMB,2025-06-13,1
24329,2,Paid Social,Tech,Enterprise,2025-08-26,0
24330,9,Webinar,Finance,SMB,2025-12-14,0
24331,6,Cold Call,Manufacturing,SMB,2025-08-26,0
24332,1,Cold Call,Retail,SMB,2025-10-17,0
24333,3,Organic Search,Retail,Mid-Market,2025-01-25,0
24334,10,Cold Call,Manufacturing,SMB,2025-10-28,0
24335,5,Webinar,Manufacturing,Mid-Market,2025-08-28,0
24336,12,Paid Social,Finance,SMB,2025-07-01,0
24337,1,Organic Search,Tech,SMB,2025-04-12,0
24338,9,Organic Search,Tech,SMB,2025-07-11,0
24339,13,Cold Call,Finance,SMB,2025-01-16,0
24340,19,Referral,Tech,Enterprise,2025-02-06,1
24341,7,Organic Search,Finance,SMB,2025-07-21,0
24342,16,Paid Social,Healthcare,Enterprise,2025-01-23,0
24343,8,Cold Call,Finance,Mid-Market,2025-03-02,0
24344,19,Organic Search,Healthcare,Mid-Market,2025-09-19,0
24345,7,Organic Search,Healthcare,SMB,2025-11-22,0
24346,4,Cold Call,Healthcare,SMB,2025-01-19,0
24347,10,Referral,Manufacturing,SMB,2025-07-09,1
24348,1,Cold Call,Manufacturing,Mid-Market,2025-05-16,0
24349,17,Referral,Tech,SMB,2025-09-28,0
24350,13,Cold Call,Healthcare,Mid-Market,2025-07-06,1
24351,19,Webinar,Manufacturing,SMB,2025-02-05,0
24352,13,Webinar,Healthcare,Mid-Market,2025-01-22,0
24353,9,Webinar,Manufacturing,SMB,2025-07-03,0
24354,5,Cold Call,Manufacturing,SMB,2025-11-16,0
24355,1,Webinar,Retail,Mid-Market,2025-03-02,0
24356,2,Organic Search,Retail,Enterprise,2025-03-03,0
24357,11,Organic Search,Healthcare,Enterprise,2025-07-11,0
24358,4,Webinar,Manufacturing,Enterprise,2025-11-03,0
24359,9,Webinar,Retail,SMB,2025-03-27,0
24360,5,Webinar,Tech,SMB,2025-04-06,1
24361,5,Webinar,Healthcare,Mid-Market,2025-01-17,0
24362,8,Paid Social,Manufacturing,Mid-Market,2025-09-13,0
24363,2,Webinar,Manufacturing,Mid-Market,2025-10-15,0
24364,7,Organic Search,Retail,SMB,2025-08-29,0
24365,17,Webinar,Tech,SMB,2025-08-12,0
24366,11,Cold Call,Healthcare,SMB,2025-02-15,1
24367,15,Organic Search,Healthcare,Mid-Market,2025-11-27,0
24368,3,Referral,Retail,SMB,2025-04-09,0
24369,13,Organic Search,Finance,Enterprise,2025-11-12,1
24370,18,Organic Search,Tech,SMB,2025-10-07,0
24371,20,Organic Search,Tech,Mid-Market,2025-11-15,1
24372,20,Organic Search,Healthcare,SMB,2025-10-18,0
24373,3,Webinar,Finance,Enterprise,2025-08-11,0
24374,2,Paid Social,Manufacturing,Mid-Market,2025-07-17,0
24375,5,Webinar,Manufacturing,SMB,2025-06-24,0
24376,20,Paid Social,Finance,Mid-Market,2025-03-10,0
24377,5,Webinar,Retail,Mid-Market,2025-10-11,0
24378,13,Webinar,Manufacturing,Enterprise,2025-09-12,0
24379,8,Organic Search,Healthcare,SMB,2025-09-21,0
24380,16,Organic Search,Retail,Mid-Market,2025-11-24,0
24381,18,Paid Social,Tech,Enterprise,2025-02-13,0
24382,16,Webinar,Retail,Mid-Market,2025-04-27,0
24383,1,Webinar,Retail,Enterprise,2025-01-30,0
24384,8,Paid Social,Healthcare,SMB,2025-05-02,0
24385,2,Organic Search,Retail,SMB,2025-10-15,0
24386,5,Webinar,Tech,SMB,2025-05-07,0
24387,15,Cold Call,Healthcare,SMB,2025-05-11,0
24388,14,Organic Search,Retail,SMB,2025-05-10,1
24389,3,Webinar,Manufacturing,SMB,2025-12-20,0
24390,7,Webinar,Healthcare,SMB,2025-05-23,0
24391,4,Organic Search,Manufacturing,Enterprise,2025-10-11,0
24392,11,Organic Search,Healthcare,SMB,2025-12-09,1
24393,12,Webinar,Manufacturing,Enterprise,2025-06-26,0
24394,15,Cold Call,Tech,SMB,2025-06-08,0
24395,6,Webinar,Healthcare,Mid-Market,2025-06-17,0
24396,1,Webinar,Healthcare,SMB,2025-07-18,1
24397,18,Organic Search,Manufacturing,Mid-Market,2025-03-01,1
24398,14,Referral,Healthcare,SMB,2025-10-24,0
24399,7,Referral,Manufacturing,SMB,2025-09-10,0
24400,10,Organic Search,Retail,SMB,2025-03-04,0
24401,9,Organic Search,Healthcare,SMB,2025-08-15,1
24402,2,Cold Call,Finance,SMB,2025-12-03,1
24403,8,Paid Social,Healthcare,SMB,2025-08-14,0
24404,1,Cold Call,Finance,SMB,2025-09-15,0
24405,20,Organic Search,Finance,Mid-Market,2025-08-16,0
24406,2,Cold Call,Retail,SMB,2025-10-02,0
24407,7,Paid Social,Finance,Enterprise,2025-07-31,0
24408,16,Webinar,Manufacturing,Mid-Market,2025-07-22,0
24409,4,Paid Social,Manufacturing,Enterprise,2025-02-22,0
24410,17,Webinar,Healthcare,Enterprise,2025-08-07,1
24411,4,Paid Social,Tech,SMB,2025-07-30,0
24412,3,Cold Call,Retail,SMB,2025-03-30,0
24413,9,Organic Search,Retail,SMB,2025-09-07,0
24414,15,Webinar,Retail,SMB,2025-09-17,0
24415,20,Webinar,Retail,Enterprise,2025-04-13,0
24416,3,Webinar,Retail,SMB,2025-10-12,0
24417,12,Cold Call,Tech,Enterprise,2025-01-24,0
24418,15,Paid Social,Healthcare,Mid-Market,2025-09-09,0
24419,20,Cold Call,Healthcare,SMB,2025-04-16,0
24420,8,Webinar,Retail,Enterprise,2025-11-05,0
24421,12,Cold Call,Tech,Enterprise,2025-10-21,1
24422,13,Webinar,Tech,SMB,2025-01-06,1
24423,15,Paid Social,Tech,Enterprise,2025-02-26,0
24424,11,Webinar,Finance,Enterprise,2025-07-10,0
24425,17,Referral,Manufacturing,SMB,2025-01-16,0
24426,12,Webinar,Tech,SMB,2025-01-12,1
24427,20,Referral,Finance,SMB,2025-11-13,0
24428,18,Paid Social,Retail,SMB,2025-11-25,0
24429,16,Referral,Finance,SMB,2025-10-05,1
24430,3,Webinar,Manufacturing,Mid-Market,2025-03-15,0
24431,9,Paid Social,Tech,Mid-Market,2025-08-10,0
24432,7,Webinar,Manufacturing,Enterprise,2025-09-08,1
24433,19,Organic Search,Healthcare,Mid-Market,2025-05-07,1
24434,5,Organic Search,Manufacturing,SMB,2025-11-23,0
24435,19,Paid Social,Tech,SMB,2025-05-26,0
24436,10,Webinar,Retail,Enterprise,2025-09-02,0
24437,20,Organic Search,Manufacturing,SMB,2025-03-17,0
24438,12,Referral,Healthcare,Mid-Market,2025-07-01,0
24439,8,Cold Call,Finance,SMB,2025-10-12,1
24440,3,Organic Search,Healthcare,SMB,2025-01-07,0
24441,19,Organic Search,Finance,Enterprise,2025-11-10,0
24442,11,Organic Search,Healthcare,SMB,2025-08-17,0
24443,8,Cold Call,Tech,SMB,2025-10-14,0
24444,13,Paid Social,Finance,Mid-Market,2025-12-07,0
24445,10,Organic Search,Tech,Mid-Market,2025-05-04,0
24446,18,Webinar,Manufacturing,SMB,2025-10-17,0
24447,12,Webinar,Finance,Enterprise,2025-11-10,0
24448,7,Cold Call,Manufacturing,SMB,2025-09-19,0
24449,11,Cold Call,Retail,SMB,2025-07-06,0
24450,10,Organic Search,Healthcare,SMB,2025-03-17,0
24451,3,Cold Call,Healthcare,Enterprise,2025-03-14,0
24452,7,Webinar,Healthcare,Mid-Market,2025-05-16,0
24453,4,Webinar,Retail,Mid-Market,2025-06-22,0
24454,8,Organic Search,Retail,SMB,2025-05-03,0
24455,8,Organic Search,Tech,Enterprise,2025-12-30,1
24456,6,Webinar,Finance,Enterprise,2025-09-04,0
24457,13,Organic Search,Finance,Mid-Market,2025-12-09,0
24458,12,Cold Call,Finance,Enterprise,2025-02-20,1
24459,3,Organic Search,Manufacturing,Mid-Market,2025-05-22,0
24460,6,Webinar,Retail,SMB,2025-07-09,0
24461,19,Organic Search,Retail,Enterprise,2025-12-16,1
24462,11,Cold Call,Retail,SMB,2025-08-07,0
24463,4,Organic Search,Healthcare,Mid-Market,2025-06-19,0
24464,15,Organic Search,Manufacturing,Enterprise,2025-09-09,0
24465,2,Cold Call,Retail,SMB,2025-04-24,1
24466,15,Organic Search,Retail,Mid-Market,2025-12-14,0
24467,17,Organic Search,Finance,Mid-Market,2025-05-25,1
24468,2,Organic Search,Finance,Enterprise,2025-10-09,0
24469,7,Organic Search,Retail,SMB,2025-11-04,0
24470,16,Webinar,Healthcare,SMB,2025-10-16,0
24471,5,Paid Social,Retail,Enterprise,2025-08-01,0
24472,16,Webinar,Finance,Mid-Market,2025-06-06,0
24473,19,Paid Social,Manufacturing,Mid-Market,2025-05-30,0
24474,2,Organic Search,Healthcare,SMB,2025-03-31,0
24475,15,Referral,Tech,SMB,2025-09-06,1
24476,4,Organic Search,Manufacturing,Mid-Market,2025-01-07,0
24477,2,Cold Call,Manufacturing,SMB,2025-10-15,0
24478,10,Organic Search,Healthcare,Mid-Market,2025-10-13,1
24479,5,Referral,Healthcare,SMB,2025-08-22,1
24480,18,Webinar,Retail,SMB,2025-04-03,0
24481,4,Webinar,Tech,Enterprise,2025-09-27,0
24482,1,Cold Call,Healthcare,Mid-Market,2025-01-02,0
24483,18,Cold Call,Healthcare,Mid-Market,2025-07-14,0
24484,20,Organic Search,Manufacturing,Mid-Market,2025-03-21,0
24485,6,Webinar,Retail,Mid-Market,2025-08-31,0
24486,20,Webinar,Retail,SMB,2025-03-01,0
24487,20,Paid Social,Finance,SMB,2025-12-23,0
24488,14,Webinar,Tech,Enterprise,2025-06-17,0
24489,10,Webinar,Finance,Mid-Market,2025-07-06,0
24490,18,Webinar,Retail,Mid-Market,2025-04-18,0
24491,9,Webinar,Manufacturing,SMB,2025-11-25,1
24492,12,Organic Search,Manufacturing,Enterprise,2025-04-03,0
24493,10,Webinar,Tech,SMB,2025-05-09,0
24494,19,Organic Search,Retail,Mid-Market,2025-07-06,1
24495,6,Referral,Manufacturing,SMB,2025-05-21,0
24496,14,Organic Search,Healthcare,Enterprise,2025-09-07,0
24497,8,Webinar,Tech,SMB,2025-08-01,0
24498,14,Webinar,Healthcare,SMB,2025-07-29,0
24499,11,Referral,Retail,Mid-Market,2025-06-07,0
24500,16,Organic Search,Retail,Enterprise,2025-07-15,0
24501,20,Webinar,Healthcare,Mid-Market,2025-12-13,0
24502,6,Webinar,Finance,SMB,2025-01-20,0
24503,15,Referral,Tech,SMB,2025-06-21,0
24504,15,Webinar,Healthcare,SMB,2025-02-19,0
24505,14,Organic Search,Healthcare,SMB,2025-08-11,0
24506,12,Referral,Finance,SMB,2025-05-06,0
24507,2,Cold Call,Manufacturing,SMB,2025-02-14,0
24508,8,Organic Search,Tech,SMB,2025-10-10,0
24509,19,Referral,Finance,SMB,2025-07-10,0
24510,14,Webinar,Healthcare,SMB,2025-07-23,0
24511,5,Organic Search,Manufacturing,SMB,2025-04-14,0
24512,9,Webinar,Retail,SMB,2025-05-01,0
24513,13,Organic Search,Manufacturing,Mid-Market,2025-07-15,0
24514,9,Cold Call,Retail,Enterprise,2025-02-01,0
24515,14,Webinar,Finance,SMB,2025-04-09,0
24516,5,Organic Search,Retail,SMB,2025-08-19,0
24517,2,Cold Call,Retail,SMB,2025-10-25,0
24518,7,Paid Social,Healthcare,Mid-Market,2025-09-14,0
24519,16,Cold Call,Retail,SMB,2025-07-26,0
24520,11,Paid Social,Retail,Enterprise,2025-09-12,0
24521,11,Organic Search,Tech,Mid-Market,2025-11-12,0
24522,12,Organic Search,Healthcare,Mid-Market,2025-09-02,0
24523,13,Webinar,Finance,SMB,2025-08-10,0
24524,8,Organic Search,Finance,SMB,2025-12-11,1
24525,16,Organic Search,Finance,Enterprise,2025-06-23,0
24526,1,Organic Search,Finance,Mid-Market,2025-10-16,0
24527,13,Organic Search,Manufacturing,Mid-Market,2025-10-19,0
24528,11,Organic Search,Tech,SMB,2025-07-21,0
24529,4,Organic Search,Healthcare,SMB,2025-01-23,0
24530,4,Organic Search,Healthcare,Mid-Market,2025-02-13,1
24531,15,Organic Search,Manufacturing,Mid-Market,2025-07-07,0
24532,3,Organic Search,Healthcare,Enterprise,2025-09-27,0
24533,19,Organic Search,Finance,SMB,2025-09-24,0
24534,2,Cold Call,Manufacturing,Mid-Market,2025-06-12,0
24535,6,Referral,Finance,SMB,2025-11-16,0
24536,8,Cold Call,Manufacturing,Mid-Market,2025-09-07,0
24537,17,Cold Call,Finance,Mid-Market,2025-11-15,0
24538,5,Paid Social,Retail,SMB,2025-08-02,0
24539,2,Cold Call,Healthcare,Mid-Market,2025-02-21,0
24540,12,Webinar,Tech,Mid-Market,2025-06-09,0
24541,5,Cold Call,Finance,SMB,2025-06-02,0
24542,10,Organic Search,Healthcare,Mid-Market,2025-01-29,0
24543,9,Cold Call,Healthcare,Mid-Market,2025-12-03,0
24544,20,Cold Call,Manufacturing,SMB,2025-09-09,0
24545,8,Paid Social,Healthcare,SMB,2025-07-26,0
24546,1,Cold Call,Retail,Mid-Market,2025-10-02,0
24547,6,Referral,Manufacturing,SMB,2025-07-11,1
24548,11,Organic Search,Healthcare,Mid-Market,2025-02-24,0
24549,3,Paid Social,Finance,Mid-Market,2025-01-17,0
24550,15,Webinar,Manufacturing,SMB,2025-05-18,0
24551,11,Cold Call,Tech,Enterprise,2025-09-24,0
24552,5,Organic Search,Tech,Mid-Market,2025-07-13,0
24553,16,Webinar,Healthcare,SMB,2025-12-25,0
24554,7,Webinar,Retail,SMB,2025-05-26,0
24555,6,Webinar,Retail,SMB,2025-08-29,0
24556,9,Paid Social,Retail,SMB,2025-09-21,0
24557,7,Cold Call,Tech,SMB,2025-02-10,0
24558,3,Cold Call,Healthcare,Enterprise,2025-05-13,0
24559,11,Referral,Tech,Enterprise,2025-08-03,1
24560,12,Referral,Healthcare,SMB,2025-02-18,0
24561,11,Organic Search,Tech,SMB,2025-02-02,1
24562,2,Webinar,Finance,SMB,2025-05-28,0
24563,1,Webinar,Manufacturing,Enterprise,2025-04-12,0
24564,2,Paid Social,Manufacturing,SMB,2025-04-20,1
24565,14,Organic Search,Tech,SMB,2025-12-05,0
24566,13,Cold Call,Healthcare,Mid-Market,2025-10-02,0
24567,5,Paid Social,Healthcare,SMB,2025-01-16,0
24568,2,Referral,Retail,Enterprise,2025-08-13,0
24569,19,Paid Social,Retail,Mid-Market,2025-08-07,0
24570,17,Organic Search,Tech,Mid-Market,2025-07-03,1
24571,11,Webinar,Healthcare,SMB,2025-05-23,1
24572,16,Cold Call,Finance,SMB,2025-02-15,0
24573,20,Organic Search,Manufacturing,SMB,2025-06-09,0
24574,18,Referral,Healthcare,SMB,2025-05-02,0
24575,20,Webinar,Retail,Mid-Market,2025-04-05,0
24576,8,Organic Search,Tech,Enterprise,2025-12-29,0
24577,2,Webinar,Healthcare,Mid-Market,2025-01-16,0
24578,17,Paid Social,Healthcare,SMB,2025-10-29,0
24579,11,Webinar,Tech,Enterprise,2025-10-08,0
24580,14,Organic Search,Finance,SMB,2025-08-15,0
24581,16,Cold Call,Manufacturing,SMB,2025-03-15,0
24582,15,Cold Call,Finance,SMB,2025-01-27,0
24583,15,Webinar,Finance,SMB,2025-10-21,0
24584,3,Paid Social,Retail,Enterprise,2025-07-22,0
24585,7,Organic Search,Manufacturing,SMB,2025-08-03,0
24586,12,Webinar,Finance,Mid-Market,2025-08-28,0
24587,3,Organic Search,Healthcare,Mid-Market,2025-06-11,0
24588,19,Webinar,Healthcare,SMB,2025-04-26,0
24589,10,Organic Search,Retail,Mid-Market,2025-04-16,0
24590,8,Cold Call,Manufacturing,Mid-Market,2025-04-22,0
24591,16,Referral,Tech,Mid-Market,2025-08-31,0
24592,16,Paid Social,Healthcare,SMB,2025-06-17,0
24593,12,Webinar,Tech,SMB,2025-05-12,0
24594,5,Cold Call,Retail,Mid-Market,2025-06-03,0
24595,20,Paid Social,Healthcare,Mid-Market,2025-03-18,0
24596,6,Paid Social,Healthcare,Mid-Market,2025-04-21,0
24597,6,Organic Search,Finance,Mid-Market,2025-01-26,0
24598,8,Cold Call,Retail,Enterprise,2025-01-22,0
24599,17,Paid Social,Retail,SMB,2025-10-24,0
24600,12,Paid Social,Finance,Mid-Market,2025-11-27,0
24601,14,Webinar,Retail,Mid-Market,2025-03-23,0
24602,2,Organic Search,Finance,SMB,2025-12-12,0
24603,19,Webinar,Finance,Mid-Market,2025-10-29,0
24604,6,Webinar,Finance,Mid-Market,2025-09-22,0
24605,18,Webinar,Manufacturing,Enterprise,2025-03-18,0
24606,4,Organic Search,Healthcare,Mid-Market,2025-05-23,1
24607,5,Webinar,Healthcare,SMB,2025-06-21,0
24608,6,Organic Search,Healthcare,SMB,2025-07-16,0
24609,15,Paid Social,Manufacturing,SMB,2025-02-23,0
24610,6,Webinar,Healthcare,Mid-Market,2025-01-31,0
24611,8,Paid Social,Finance,Mid-Market,2025-07-17,0
24612,9,Referral,Tech,Enterprise,2025-01-05,0
24613,6,Paid Social,Tech,SMB,2025-12-30,0
24614,2,Paid Social,Healthcare,SMB,2025-11-04,1
24615,16,Cold Call,Retail,SMB,2025-08-19,0
24616,20,Webinar,Healthcare,Mid-Market,2025-06-17,0
24617,1,Organic Search,Manufacturing,Mid-Market,2025-09-02,0
24618,16,Organic Search,Retail,Mid-Market,2025-04-19,1
24619,1,Organic Search,Tech,SMB,2025-09-20,1
24620,1,Organic Search,Finance,Mid-Market,2025-04-30,0
24621,7,Organic Search,Healthcare,Mid-Market,2025-12-05,0
24622,16,Organic Search,Healthcare,Mid-Market,2025-06-22,0
24623,17,Cold Call,Healthcare,Enterprise,2025-06-02,1
24624,16,Organic Search,Retail,SMB,2025-12-11,0
24625,16,Cold Call,Manufacturing,SMB,2025-06-10,0
24626,6,Organic Search,Finance,SMB,2025-02-08,0
24627,18,Webinar,Finance,SMB,2025-09-07,1
24628,3,Paid Social,Healthcare,Mid-Market,2025-11-25,0
24629,8,Organic Search,Finance,SMB,2025-05-27,0
24630,4,Webinar,Finance,SMB,2025-08-06,0
24631,4,Paid Social,Healthcare,SMB,2025-03-30,0
24632,17,Webinar,Healthcare,SMB,2025-09-04,0
24633,5,Paid Social,Manufacturing,SMB,2025-12-07,0
24634,14,Cold Call,Healthcare,Mid-Market,2025-07-22,0
24635,15,Paid Social,Healthcare,SMB,2025-07-03,0
24636,12,Cold Call,Manufacturing,Mid-Market,2025-11-09,0
24637,13,Paid Social,Manufacturing,SMB,2025-02-23,0
24638,18,Paid Social,Finance,Mid-Market,2025-01-25,0
24639,14,Referral,Healthcare,Enterprise,2025-08-01,0
24640,19,Paid Social,Retail,Mid-Market,2025-11-09,0
24641,7,Referral,Healthcare,SMB,2025-07-07,0
24642,6,Referral,Finance,SMB,2025-01-01,0
24643,5,Referral,Tech,Enterprise,2025-06-08,0
24644,4,Paid Social,Manufacturing,SMB,2025-11-21,0
24645,18,Organic Search,Healthcare,SMB,2025-06-23,0
24646,14,Webinar,Retail,Enterprise,2025-09-21,0
24647,16,Webinar,Retail,SMB,2025-11-08,0
24648,20,Referral,Healthcare,SMB,2025-11-17,1
24649,14,Cold Call,Tech,Enterprise,2025-07-04,0
24650,5,Cold Call,Manufacturing,SMB,2025-10-26,1
24651,11,Cold Call,Healthcare,Enterprise,2025-04-30,1
